task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
RobotPush_100,3.508241213604418,,3.811925758309682,,
HPOB_5906_9914,-0.9461042881011964,,-0.9461042881011964,,
Rover_107,-1.0410445428903627,,-2.271273721801678,,
HPOB_5906_9952,-0.7902089357376099,,-0.7497808039188385,,
Rover_160,-5.079387593474122,,-6.53566252972001,,
HPOB_5906_3492,-0.7797631621360779,,-0.6639743447303772,,
Rover_292,-9.480593946641966,,-9.99655942228615,,
HPOB_5906_3493,-0.6571690440177917,,-0.6574746966362,,
Rover_130,-5.983509261875644,,-4.69312818198284,,
HPOB_5906_3954,-0.8474175333976746,,-0.8612574338912964,,
Rover_85,-8.966555481529445,,-9.21882279619058,,
HPOB_5906_7295,-0.831661581993103,,-0.832720160484314,,
Rover_54,-4.588435118280049,,-6.988706824397207,,
HPOB_5906_49,-0.6507358551025391,,-0.3664758205413818,,
Rover_205,-3.795555541044357,,-2.830792803221014,,
HPOB_5906_14965,-0.8881299495697021,,-0.8950579762458801,,
HPOB_5906_14951,-0.5619090497493744,,-0.8506492376327515,,
Rover_150,-11.762611585456582,,-9.299020923550524,,
HPOB_5906_31,-0.7061556577682495,,-0.7534818649291992,,
Rover_97,-4.833957809777091,,-4.469794794209404,,
HPOB_5906_125923,-0.8616747260093689,,-0.8477104306221008,,
Rover_26,-7.495544998382185,,-6.960846133404268,,
HPOB_5906_3,-0.9293918013572692,,-0.8695270419120789,,
Rover_215,-15.16145296155612,,-12.07901703160424,,
HPOB_5906_3902,-0.896818995475769,,-0.8778021931648254,,
Rover_63,-19.19554800324724,,-18.16443046123863,,
HPOB_5906_9957,-0.7811347246170044,,-0.8204417824745178,,
Rover_294,-2.735357785415691,,-7.873901251514616,,
HPOB_5906_9967,-0.7051914930343628,,-0.9930815696716307,,
Rover_56,-4.073364351150018,,-5.617257163787077,,
HPOB_5906_9983,-0.8950316905975342,,-0.5508737564086914,,
Rover_13,-11.958188417496329,,-9.489304013758735,,
HPOB_5906_3917,-0.8461202383041382,,-0.8451107740402222,,
Rover_135,-5.895907192596241,,-4.891130103840066,,
HPOB_5906_9978,-0.9373316764831544,,-0.9370967149734496,,
Rover_82,-15.050236604708296,,-18.78331085777308,,
HPOB_5906_3891,-0.8526071906089783,,-0.8199809789657593,,
HPOB_5906_6566,-0.9571014046669006,,-0.9341803789138794,,
Rover_165,-9.38103707232801,,-21.54063009360025,,
HPOB_5906_9889,-0.9460887908935548,,-0.9452642798423768,,
Rover_252,-21.633828771867925,,-13.439052553394276,,
HPOB_5906_3494,-0.7569510340690613,,-0.7860292792320251,,
Rover_43,-17.775043304280516,,-17.299839479570167,,
HPOB_5906_37,-0.6696421504020691,,-0.6479594111442566,,
HPOB_5906_3896,-0.781038761138916,,-0.7495778203010559,,
HPOB_5889_6566,-0.9721436500549316,,-0.975061535835266,,
HPOB_5889_14971,-0.8261333703994751,,-0.8261333703994751,,
HPOB_5889_9983,-0.9101191163063048,,-0.9118860960006714,,
HPOB_5889_3954,-0.8767673969268799,,-0.8747420310974121,,
HPOB_5889_9977,-0.9650927186012268,,-0.966050386428833,,
HPOB_5889_7295,-0.8245702087879181,,-0.8341968655586243,,
HPOB_5889_3889,-0.993067979812622,,-0.99359530210495,,
HPOB_5889_9970,-0.5751765966415405,,-0.5737022161483765,,
HPOB_5889_3891,-0.9285929203033448,,-0.9332518577575684,,
HPOB_5889_9978,-0.943153977394104,,-0.9432979226112366,,
HPOB_5889_3917,-0.8610743284225464,,-0.8612784147262573,,
HPOB_5889_9957,-0.8627932667732239,,-0.8629450798034668,,
HPOB_5889_9980,-0.9151467680931092,,-0.9142965078353882,,
HPOB_5889_3494,-0.9886751770973206,,-0.983223021030426,,
HPOB_5889_10101,-0.7667577266693115,,-0.754818856716156,,
HPOB_5889_31,-0.7545713186264038,,-0.7472590804100037,,
HPOB_5889_3493,-0.8963630199432373,,-0.7345131039619446,,
HPOB_5889_3913,-0.8382031917572021,,-0.838432252407074,,
HPOB_5889_9946,-0.9521947503089904,,-0.9566768407821656,,
HPOB_5889_125923,-0.8587138056755066,,-0.8676353096961975,,
