task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
HPOB_5906_9957,-0.8331450819969177,,-0.8520492911338806,,
HPOB_5906_9967,-0.6553503572940826,,-0.724284827709198,,
HPOB_5906_9983,-0.697960615158081,,-0.5518423914909363,,
HPOB_5906_3917,-0.8470773696899414,,-0.8458553552627563,,
HPOB_5906_9978,-0.939975917339325,,-0.9381259679794312,,
HPOB_5906_3891,-0.8224934935569763,,-0.8241275548934937,,
HPOB_5906_6566,-0.9585664868354796,,-0.960781753063202,,
HPOB_5906_9889,-0.9558209180831908,,-0.946638822555542,,
HPOB_5906_3494,-0.5309259295463562,,-0.7735035419464111,,
HPOB_5906_37,-0.6507507562637329,,-0.7316358536481857,,
HPOB_5906_3896,-0.7777340412139893,,-0.8253661096096039,,
HPOB_5889_6566,-0.9752682447433472,,-0.9752682447433472,,
HPOB_5889_14971,-0.8326201438903809,,-0.832602322101593,,
HPOB_5889_9983,-0.9116896390914916,,-0.9118860960006714,,
HPOB_5889_3954,-0.878395140171051,,-0.8733762502670288,,
HPOB_5889_9977,-0.9611285328865052,,-0.9588942527770996,,
HPOB_5889_7295,-0.8320187926292419,,-0.8338499665260315,,
HPOB_5889_3889,-0.9934042543172836,,-0.9935173988342284,,
HPOB_5889_9970,-0.574540376663208,,-0.5814758539199829,,
HPOB_5889_3891,-0.9314314723014832,,-0.9093089699745178,,
HPOB_5889_9978,-0.9429684281349182,,-0.9433069229125975,,
HPOB_5889_3917,-0.8612987399101257,,-0.863317608833313,,
HPOB_5889_9957,-0.8609319776296616,,-0.8631004691123962,,
HPOB_5889_9980,-0.9159879684448242,,-0.914722502231598,,
HPOB_5889_3494,-0.976508378982544,,-0.9659059047698976,,
HPOB_5889_10101,-0.7692787200212479,,-0.7815654277801514,,
HPOB_5889_31,-0.7708157300949097,,-0.7669087648391724,,
HPOB_5889_3493,-0.7475244551897049,,-0.9665213227272034,,
HPOB_5889_3913,-0.8421381711959839,,-0.8443226963281631,,
HPOB_5889_9946,-0.9597630500793456,,-0.953829362988472,,
HPOB_5889_125923,-0.8682525157928467,,-0.8696873188018799,,
